CrossName,Gender,Born,Assay.Date,Time,Notes
2F,Male,11/14/2013,11/19/2013,1.41,
2F,Male,11/14/2013,11/19/2013,1.81,
2F,Male,11/14/2013,11/19/2013,2.22,
2F,Male,11/14/2013,11/19/2013,2.55,
2F,Male,11/14/2013,11/19/2013,2.89,
2F,Male,11/14/2013,11/19/2013,3.18,
2F,Male,11/14/2013,11/19/2013,3.42,
2F,Male,11/14/2013,11/19/2013,3.74,
2F,Male,11/14/2013,11/19/2013,4.23,
2F,Male,11/14/2013,11/19/2013,4.52,
2F,Male,11/14/2013,11/19/2013,1.54,
2F,Male,11/14/2013,11/19/2013,1.54,
2F,Male,11/14/2013,11/19/2013,1.54,
2F,Male,11/14/2013,11/19/2013,1.54,
2F,Male,11/14/2013,11/19/2013,1.54,
2F,Male,11/14/2013,11/19/2013,1.54,
2F,Male,11/14/2013,11/19/2013,1.54,
2F,Male,11/14/2013,11/19/2013,1.54,
2F,Male,11/14/2013,11/19/2013,1.54,
2F,Male,11/14/2013,11/19/2013,1.54,
2F,Male,11/14/2013,11/19/2013,0.93,
2F,Male,11/14/2013,11/19/2013,1.69,
2F,Male,11/14/2013,11/19/2013,2.43,
2F,Male,11/14/2013,11/19/2013,3.09,
2F,Male,11/14/2013,11/19/2013,4.5,
2F,Male,11/14/2013,11/19/2013,5.17,
2F,Male,11/14/2013,11/19/2013,5.84,
2F,Male,11/14/2013,11/19/2013,0.89,
2F,Male,11/14/2013,11/19/2013,1.91,
2F,Male,11/14/2013,11/19/2013,2.29,
2F,Male,11/14/2013,11/19/2013,2.66,
2F,Male,11/14/2013,11/19/2013,3,
2F,Male,11/14/2013,11/19/2013,3.52,
2F,Male,11/14/2013,11/19/2013,3.86,
2F,Male,11/14/2013,11/19/2013,4.26,
2F,Male,11/14/2013,11/19/2013,4.73,
2F,Male,11/14/2013,11/19/2013,5.16,
2F,Male,11/14/2013,11/19/2013,1.25,
2F,Male,11/14/2013,11/19/2013,1.58,
2F,Male,11/14/2013,11/19/2013,2.34,
2F,Male,11/14/2013,11/19/2013,3.1,
2F,Male,11/14/2013,11/19/2013,3.48,
2F,Male,11/14/2013,11/19/2013,7.98,
2F,Female,11/14/2013,11/19/2013,0.78,
2F,Female,11/14/2013,11/19/2013,1.44,
2F,Female,11/14/2013,11/19/2013,2.22,
2F,Female,11/14/2013,11/19/2013,2.88,
2F,Female,11/14/2013,11/19/2013,3.26,
2F,Female,11/14/2013,11/19/2013,3.67,
2F,Female,11/14/2013,11/19/2013,4.55,
2F,Female,11/14/2013,11/19/2013,5.99,
2F,Female,11/14/2013,11/19/2013,6.78,
2F,Female,11/14/2013,11/19/2013,9.57,
2F,Female,11/14/2013,11/19/2013,2.71,
2F,Female,11/14/2013,11/19/2013,3.35,
2F,Female,11/14/2013,11/19/2013,4.26,
2F,Female,11/14/2013,11/19/2013,4.63,
2F,Female,11/14/2013,11/19/2013,5.01,
2F,Female,11/14/2013,11/19/2013,5.46,
2F,Female,11/14/2013,11/19/2013,1.94,
2F,Female,11/14/2013,11/19/2013,2.26,
2F,Female,11/14/2013,11/19/2013,2.68,
2F,Female,11/14/2013,11/19/2013,3.05,
2F,Female,11/14/2013,11/19/2013,3.87,
2F,Female,11/14/2013,11/19/2013,4.73,
2F,Female,11/14/2013,11/19/2013,11.73,
2F,Male,11/14/2013,11/19/2013,1.04,
2F,Male,11/14/2013,11/19/2013,1.37,
2F,Male,11/14/2013,11/19/2013,1.73,
2F,Male,11/14/2013,11/19/2013,2.05,
2F,Male,11/14/2013,11/19/2013,2.33,
2F,Male,11/14/2013,11/19/2013,2.62,
2F,Male,11/14/2013,11/19/2013,2.96,
2F,Male,11/14/2013,11/19/2013,3.64,
2F,Male,11/14/2013,11/19/2013,4.45,
2F,Male,11/14/2013,11/19/2013,7.2,
2F,Male,11/14/2013,11/19/2013,1.37,
2F,Male,11/14/2013,11/19/2013,1.85,
2F,Male,11/14/2013,11/19/2013,2.18,
2F,Male,11/14/2013,11/19/2013,2.56,
2F,Male,11/14/2013,11/19/2013,3.68,
2F,Male,11/14/2013,11/19/2013,4.06,
2F,Male,11/14/2013,11/19/2013,4.57,
2F,Male,11/14/2013,11/19/2013,5.19,
2F,Male,11/14/2013,11/19/2013,6.62,
2F,Male,11/14/2013,11/19/2013,8.67,
2F,Female,11/14/2013,11/19/2013,1.73,
2F,Female,11/14/2013,11/19/2013,2.36,
2F,Female,11/14/2013,11/19/2013,3.15,
2F,Female,11/14/2013,11/19/2013,4.12,
2F,Female,11/14/2013,11/19/2013,4.49,
2F,Female,11/14/2013,11/19/2013,5.07,
2F,Female,11/14/2013,11/19/2013,5.51,
2F,Female,11/14/2013,11/19/2013,7.33,
2F,Female,11/14/2013,11/19/2013,3.51,
2F,Female,11/14/2013,11/19/2013,11.09,
2F,Female,11/14/2013,11/19/2013,0.94,
2F,Female,11/14/2013,11/19/2013,1.61,
2F,Female,11/14/2013,11/19/2013,3.89,
2F,Female,11/14/2013,11/19/2013,4.32,
2F,Female,11/14/2013,11/19/2013,4.84,
2F,Female,11/14/2013,11/19/2013,6.54,
2F,Female,11/14/2013,11/19/2013,6.91,
2F,Female,11/14/2013,11/19/2013,7.24,
2F,Female,11/14/2013,11/19/2013,7.51,
2F,Female,11/14/2013,11/19/2013,8.28,
2F,Female,11/14/2013,11/19/2013,1.81,
2F,Female,11/14/2013,11/19/2013,2.29,
2F,Female,11/14/2013,11/19/2013,2.57,
2F,Female,11/14/2013,11/19/2013,3.09,
2F,Female,11/14/2013,11/19/2013,3.94,
2F,Female,11/14/2013,11/19/2013,4.27,
2F,Female,11/14/2013,11/19/2013,4.54,
2F,Female,11/14/2013,11/19/2013,6.57,
2F,Female,11/14/2013,11/19/2013,8.6,
2F,Female,11/14/2013,11/19/2013,14.99,
2E,Male,11/14/2013,11/19/2013,1.89,
2E,Male,11/14/2013,11/19/2013,4.75,
2E,Female,11/14/2013,11/19/2013,1.8,
2E,Female,11/14/2013,11/19/2013,2.22,
2E,Female,11/14/2013,11/19/2013,2.94,
2E,Female,11/14/2013,11/19/2013,3.78,
2E,Female,11/14/2013,11/19/2013,4.11,
2E,Female,11/14/2013,11/19/2013,4.64,
2E,Female,11/14/2013,11/19/2013,6.26,
2E,Female,11/14/2013,11/19/2013,3.22,
2E,Female,11/14/2013,11/19/2013,4.04,
2E,Female,11/14/2013,11/19/2013,4.51,
2E,Female,11/14/2013,11/19/2013,5.08,
2E,Female,11/14/2013,11/19/2013,6.52,
2E,Female,11/14/2013,11/19/2013,7.61,
2E,Female,11/14/2013,11/19/2013,17.04,
2E,Female,11/14/2013,11/19/2013,1.73,
2E,Female,11/14/2013,11/19/2013,2.24,
2E,Female,11/14/2013,11/19/2013,2.62,
2E,Female,11/14/2013,11/19/2013,3.11,
2E,Female,11/14/2013,11/19/2013,4.31,
2E,Female,11/14/2013,11/19/2013,5.55,
2E,Female,11/14/2013,11/19/2013,6.13,
2E,Female,11/14/2013,11/19/2013,7.18,
2E,Female,11/14/2013,11/19/2013,5.3,
2E,Female,11/14/2013,11/19/2013,34.78,
2E,Female,11/14/2013,11/19/2013,1.29,
2E,Female,11/14/2013,11/19/2013,1.77,
2E,Female,11/14/2013,11/19/2013,2.26,
2E,Female,11/14/2013,11/19/2013,2.49,
2E,Female,11/14/2013,11/19/2013,2.82,
2E,Female,11/14/2013,11/19/2013,4,
2E,Female,11/14/2013,11/19/2013,4.95,
2E,Female,11/14/2013,11/19/2013,4.7,
2E,Female,11/14/2013,11/19/2013,5.86,
2D,Male,11/14/2013,11/19/2013,1.46,
2D,Male,11/14/2013,11/19/2013,1.82,
2D,Male,11/14/2013,11/19/2013,2.19,
2D,Male,11/14/2013,11/19/2013,2.48,
2D,Male,11/14/2013,11/19/2013,3.16,
2D,Male,11/14/2013,11/19/2013,5.67,
2D,Male,11/14/2013,11/19/2013,2.23,
2D,Male,11/14/2013,11/19/2013,2.56,
2D,Male,11/14/2013,11/19/2013,2.92,
2D,Male,11/14/2013,11/19/2013,3.74,
2D,Male,11/14/2013,11/19/2013,4.09,
2D,Male,11/14/2013,11/19/2013,11.34,
2C,Female,11/14/2013,11/19/2013,0.97,
2C,Female,11/14/2013,11/19/2013,1.59,
2C,Female,11/14/2013,11/19/2013,1.83,
2C,Female,11/14/2013,11/19/2013,2.02,
2C,Female,11/14/2013,11/19/2013,2.34,
2C,Female,11/14/2013,11/19/2013,2.82,
2C,Female,11/14/2013,11/19/2013,4.37,
2C,Female,11/14/2013,11/19/2013,4.61,
2C,Female,11/14/2013,11/19/2013,5.38,
2C,Female,11/14/2013,11/19/2013,5.84,
2D,Female,11/14/2013,11/19/2013,2.73,
2D,Female,11/14/2013,11/19/2013,3.59,
2D,Female,11/14/2013,11/19/2013,4.26,
2D,Female,11/14/2013,11/19/2013,4.55,
2D,Female,11/14/2013,11/19/2013,4.96,
2D,Female,11/14/2013,11/19/2013,5.2,
2D,Female,11/14/2013,11/19/2013,5.44,
2D,Female,11/14/2013,11/19/2013,5.71,
2D,Female,11/14/2013,11/19/2013,6.37,
2D,Female,11/14/2013,11/19/2013,6.58,
2D,Female,11/14/2013,11/19/2013,1.11,
2D,Female,11/14/2013,11/19/2013,1.7,
2D,Female,11/14/2013,11/19/2013,2.46,
2D,Female,11/14/2013,11/19/2013,2.74,
2D,Female,11/14/2013,11/19/2013,3.17,
2D,Female,11/14/2013,11/19/2013,3.36,
2D,Female,11/14/2013,11/19/2013,4.05,
2D,Female,11/14/2013,11/19/2013,5.36,
2D,Female,11/14/2013,11/19/2013,10.35,
2D,Female,11/14/2013,11/19/2013,11.34,
2D,Female,11/14/2013,11/19/2013,1.68,
2D,Female,11/14/2013,11/19/2013,2.06,
2D,Female,11/14/2013,11/19/2013,2.39,
2D,Female,11/14/2013,11/19/2013,3.89,
2D,Female,11/14/2013,11/19/2013,4.12,
2D,Female,11/14/2013,11/19/2013,4.42,
2D,Female,11/14/2013,11/19/2013,4.88,
2D,Female,11/14/2013,11/19/2013,5.4,
2D,Female,11/14/2013,11/19/2013,6.35,
2D,Female,11/14/2013,11/19/2013,12.32,
2D,Female,11/14/2013,11/19/2013,2.64,
2D,Female,11/14/2013,11/19/2013,2.92,
2D,Female,11/14/2013,11/19/2013,3.22,
2D,Female,11/14/2013,11/19/2013,3.71,
2D,Female,11/14/2013,11/19/2013,4.02,
2D,Female,11/14/2013,11/19/2013,4.3,
2D,Female,11/14/2013,11/19/2013,4.6,
2D,Female,11/14/2013,11/19/2013,5.45,
2D,Female,11/14/2013,11/19/2013,6.4,
2D,Female,11/14/2013,11/19/2013,14.68,
2D,Female,11/14/2013,11/19/2013,2.36,
2D,Female,11/14/2013,11/19/2013,2.74,
2D,Female,11/14/2013,11/19/2013,3.09,
2D,Female,11/14/2013,11/19/2013,3.51,
2D,Female,11/14/2013,11/19/2013,3.94,
2D,Female,11/14/2013,11/19/2013,4.59,
2D,Female,11/14/2013,11/19/2013,4.89,
2D,Female,11/14/2013,11/19/2013,5.19,
2D,Female,11/14/2013,11/19/2013,7.74,
2D,Female,11/14/2013,11/19/2013,12.2,
2D,Female,11/14/2013,11/19/2013,1.62,
2D,Female,11/14/2013,11/19/2013,2.4,
2D,Female,11/14/2013,11/19/2013,3.06,
2D,Female,11/14/2013,11/19/2013,3.41,
2D,Female,11/14/2013,11/19/2013,4.78,
2D,Female,11/14/2013,11/19/2013,5.46,
2D,Female,11/14/2013,11/19/2013,6.02,
2D,Female,11/14/2013,11/19/2013,7.72,
2D,Female,11/14/2013,11/19/2013,8.19,
2D,Female,11/14/2013,11/19/2013,12.77,
2D,Male,11/14/2013,11/19/2013,1.67,
2D,Male,11/14/2013,11/19/2013,2.06,
2D,Male,11/14/2013,11/19/2013,2.33,
2D,Male,11/14/2013,11/19/2013,2.54,
2D,Male,11/14/2013,11/19/2013,2.86,
2D,Male,11/14/2013,11/19/2013,3.74,
2D,Male,11/14/2013,11/19/2013,4.14,
2D,Male,11/14/2013,11/19/2013,5.17,
2D,Male,11/14/2013,11/19/2013,5.46,
2D,Male,11/14/2013,11/19/2013,6.35,
2D,Male,11/14/2013,11/19/2013,1.59,
2D,Male,11/14/2013,11/19/2013,2.51,
2D,Male,11/14/2013,11/19/2013,3.03,
2D,Male,11/14/2013,11/19/2013,3.53,
2D,Male,11/14/2013,11/19/2013,4.35,
2D,Male,11/14/2013,11/19/2013,4.35,
2D,Male,11/14/2013,11/19/2013,5.66,
2D,Male,11/14/2013,11/19/2013,5.86,
2D,Male,11/14/2013,11/19/2013,11.71,
2D,Male,11/14/2013,11/19/2013,4.66,
2D,Male,11/14/2013,11/19/2013,1.48,
2D,Male,11/14/2013,11/19/2013,2.02,
2D,Male,11/14/2013,11/19/2013,2.58,
2D,Male,11/14/2013,11/19/2013,2.82,
2D,Male,11/14/2013,11/19/2013,3.32,
2D,Male,11/14/2013,11/19/2013,3.59,
2D,Male,11/14/2013,11/19/2013,3.91,
2D,Male,11/14/2013,11/19/2013,4.11,
2D,Male,11/14/2013,11/19/2013,4.52,
2D,Male,11/14/2013,11/19/2013,5.22,
2C,Female,11/14/2013,11/19/2013,1.52,
2C,Female,11/14/2013,11/19/2013,2.16,
2C,Female,11/14/2013,11/19/2013,3.08,
2C,Female,11/14/2013,11/19/2013,3.54,
2C,Female,11/14/2013,11/19/2013,3.92,
2C,Female,11/14/2013,11/19/2013,4.66,
2C,Female,11/14/2013,11/19/2013,5.16,
2C,Female,11/14/2013,11/19/2013,6.46,
2C,Female,11/14/2013,11/19/2013,10.36,
2C,Female,11/14/2013,11/19/2013,12.27,
2C,Female,11/14/2013,11/19/2013,2.59,
2C,Female,11/14/2013,11/19/2013,2.98,
2C,Female,11/14/2013,11/19/2013,3.4,
2C,Female,11/14/2013,11/19/2013,4.02,
2C,Female,11/14/2013,11/19/2013,4.42,
2C,Female,11/14/2013,11/19/2013,4.8,
2C,Female,11/14/2013,11/19/2013,5.4,
2C,Female,11/14/2013,11/19/2013,5.77,
2C,Female,11/14/2013,11/19/2013,6.04,
2C,Female,11/14/2013,11/19/2013,6.32,
2C,Female,11/14/2013,11/19/2013,1.4,
2C,Female,11/14/2013,11/19/2013,1.8,
2C,Female,11/14/2013,11/19/2013,2.18,
2C,Female,11/14/2013,11/19/2013,2.61,
2C,Female,11/14/2013,11/19/2013,3.76,
2C,Female,11/14/2013,11/19/2013,4.09,
2C,Female,11/14/2013,11/19/2013,4.42,
2C,Female,11/14/2013,11/19/2013,6.16,
2C,Female,11/14/2013,11/19/2013,6.46,
2C,Female,11/14/2013,11/19/2013,7.76,
2C,Male,11/14/2013,11/19/2013,1.13,
2C,Male,11/14/2013,11/19/2013,1.9,
2C,Male,11/14/2013,11/19/2013,4.89,
2C,Male,11/14/2013,11/19/2013,6.65,
2C,Male,11/14/2013,11/19/2013,7.02,
2C,Male,11/14/2013,11/19/2013,8.31,
2C,Male,11/14/2013,11/19/2013,8.56,
2C,Male,11/14/2013,11/19/2013,1.11,
2C,Male,11/14/2013,11/19/2013,2.54,
2C,Male,11/14/2013,11/19/2013,3.08,
2C,Male,11/14/2013,11/19/2013,3.48,
2C,Male,11/14/2013,11/19/2013,3.7,
2C,Male,11/14/2013,11/19/2013,3.99,
2C,Male,11/14/2013,11/19/2013,4.19,
2C,Male,11/14/2013,11/19/2013,1.79,
2C,Male,11/14/2013,11/19/2013,2.09,
2C,Male,11/14/2013,11/19/2013,2.32,
2C,Male,11/14/2013,11/19/2013,2.61,
2C,Male,11/14/2013,11/19/2013,2.88,
2C,Male,11/14/2013,11/19/2013,3.19,
2C,Male,11/14/2013,11/19/2013,3.41,
2C,Male,11/14/2013,11/19/2013,3.73,
2C,Male,11/14/2013,11/19/2013,4.5,
2C,Male,11/14/2013,11/19/2013,4.69,
2C,Male,11/14/2013,11/19/2013,1.18,
2C,Male,11/14/2013,11/19/2013,1.76,
2C,Male,11/14/2013,11/19/2013,1.99,
2C,Male,11/14/2013,11/19/2013,2.26,
2C,Male,11/14/2013,11/19/2013,3,
2C,Male,11/14/2013,11/19/2013,3.27,
2C,Male,11/14/2013,11/19/2013,4.98,
2C,Male,11/14/2013,11/19/2013,2.26,
2C,Male,11/14/2013,11/19/2013,300,x
2C,Male,11/14/2013,11/19/2013,1.69,
2C,Male,11/14/2013,11/19/2013,1.92,
2C,Male,11/14/2013,11/19/2013,2.16,
2C,Male,11/14/2013,11/19/2013,2.41,
2C,Male,11/14/2013,11/19/2013,2.63,
2C,Male,11/14/2013,11/19/2013,3.07,
2C,Male,11/14/2013,11/19/2013,3.39,
2C,Male,11/14/2013,11/19/2013,6.19,
2C,Male,11/14/2013,11/19/2013,6.52,
2C,Male,11/14/2013,11/19/2013,15.88,
2C,Male,11/14/2013,11/19/2013,1.17,
2C,Male,11/14/2013,11/19/2013,1.49,
2C,Male,11/14/2013,11/19/2013,1.76,
2C,Male,11/14/2013,11/19/2013,2.06,
2C,Male,11/14/2013,11/19/2013,2.34,
2C,Male,11/14/2013,11/19/2013,2.54,
2C,Male,11/14/2013,11/19/2013,3.1,
2C,Male,11/14/2013,11/19/2013,3.32,
2C,Male,11/14/2013,11/19/2013,4.7,
2C,Male,11/14/2013,11/19/2013,7.67,
2C,Male,11/14/2013,11/19/2013,0.91,
2C,Male,11/14/2013,11/19/2013,1.15,
2C,Male,11/14/2013,11/19/2013,2.41,
2C,Male,11/14/2013,11/19/2013,2.65,
2C,Male,11/14/2013,11/19/2013,3.58,
2C,Male,11/14/2013,11/19/2013,4.49,
2C,Male,11/14/2013,11/19/2013,4.74,
2C,Male,11/14/2013,11/19/2013,6.37,
2C,Male,11/14/2013,11/19/2013,7.4,
2C,Male,11/14/2013,11/19/2013,9,
2C,Female,11/14/2013,11/19/2013,1.62,
2C,Female,11/14/2013,11/19/2013,2.42,
2C,Female,11/14/2013,11/19/2013,2.87,
2C,Female,11/14/2013,11/19/2013,3.52,
2C,Female,11/14/2013,11/19/2013,3.77,
2C,Female,11/14/2013,11/19/2013,6.93,
2C,Female,11/14/2013,11/19/2013,7.55,
2C,Female,11/14/2013,11/19/2013,7.85,
2C,Female,11/14/2013,11/19/2013,40.78,
2C,Female,11/14/2013,11/19/2013,58.61,
2C,Female,11/14/2013,11/19/2013,2.55,
2C,Female,11/14/2013,11/19/2013,2.77,
2C,Female,11/14/2013,11/19/2013,3.41,
2C,Female,11/14/2013,11/19/2013,4.25,
2C,Female,11/14/2013,11/19/2013,4.48,
2C,Female,11/14/2013,11/19/2013,5.47,
2C,Female,11/14/2013,11/19/2013,6.83,
2C,Female,11/14/2013,11/19/2013,8.74,
2C,Female,11/14/2013,11/19/2013,10.28,
2C,Female,11/14/2013,11/19/2013,13.22,
2B,Female,11/14/2013,11/19/2013,1.36,
2B,Female,11/14/2013,11/19/2013,1.67,
2B,Female,11/14/2013,11/19/2013,1.95,
2B,Female,11/14/2013,11/19/2013,2.46,
2B,Female,11/14/2013,11/19/2013,3.33,
2B,Female,11/14/2013,11/19/2013,3.57,
2B,Female,11/14/2013,11/19/2013,3.84,
2B,Female,11/14/2013,11/19/2013,4.59,
2B,Female,11/14/2013,11/19/2013,7.82,
2B,Female,11/14/2013,11/19/2013,8.97,
2B,Female,11/14/2013,11/19/2013,1.78,
2B,Female,11/14/2013,11/19/2013,2.54,
2B,Female,11/14/2013,11/19/2013,2.88,
2B,Female,11/14/2013,11/19/2013,3.3,
2B,Female,11/14/2013,11/19/2013,3.92,
2B,Female,11/14/2013,11/19/2013,4.35,
2B,Female,11/14/2013,11/19/2013,5.79,
2B,Female,11/14/2013,11/19/2013,8.55,
2B,Female,11/14/2013,11/19/2013,10.46,
2B,Female,11/14/2013,11/19/2013,10.87,
2B,Female,11/14/2013,11/19/2013,2.93,
2B,Female,11/14/2013,11/19/2013,3.73,
2B,Female,11/14/2013,11/19/2013,4.46,
2B,Female,11/14/2013,11/19/2013,4.46,
2B,Female,11/14/2013,11/19/2013,4.7,
2B,Female,11/14/2013,11/19/2013,4.91,
2B,Female,11/14/2013,11/19/2013,5.61,
2B,Female,11/14/2013,11/19/2013,6.82,
2B,Female,11/14/2013,11/19/2013,8.06,
2B,Female,11/14/2013,11/19/2013,9.9,
2B,Female,11/14/2013,11/19/2013,1.41,
2B,Female,11/14/2013,11/19/2013,2.01,
2B,Female,11/14/2013,11/19/2013,2.32,
2B,Female,11/14/2013,11/19/2013,2.65,
2B,Female,11/14/2013,11/19/2013,2.85,
2B,Female,11/14/2013,11/19/2013,4.09,
2B,Female,11/14/2013,11/19/2013,4.38,
2B,Female,11/14/2013,11/19/2013,4.92,
2B,Female,11/14/2013,11/19/2013,6.61,
2B,Female,11/14/2013,11/19/2013,7.2,
2B,Female,11/14/2013,11/19/2013,1.51,
2B,Female,11/14/2013,11/19/2013,1.82,
2B,Female,11/14/2013,11/19/2013,2.27,
2B,Female,11/14/2013,11/19/2013,2.69,
2B,Female,11/14/2013,11/19/2013,3.24,
2B,Female,11/14/2013,11/19/2013,3.55,
2B,Female,11/14/2013,11/19/2013,3.89,
2B,Female,11/14/2013,11/19/2013,4.32,
2B,Female,11/14/2013,11/19/2013,4.96,
2B,Female,11/14/2013,11/19/2013,5.58,
2B,Female,11/14/2013,11/19/2013,2.55,
2B,Female,11/14/2013,11/19/2013,3.48,
2B,Female,11/14/2013,11/19/2013,3.89,
2B,Female,11/14/2013,11/19/2013,4.26,
2B,Female,11/14/2013,11/19/2013,4.95,
2B,Female,11/14/2013,11/19/2013,5.23,
2B,Female,11/14/2013,11/19/2013,6.86,
2B,Female,11/14/2013,11/19/2013,8.38,
2B,Female,11/14/2013,11/19/2013,8.98,
2B,Female,11/14/2013,11/19/2013,10.66,
2B,Male,11/14/2013,11/19/2013,1.83,
2B,Male,11/14/2013,11/19/2013,2.58,
2B,Male,11/14/2013,11/19/2013,2.95,
2B,Male,11/14/2013,11/19/2013,3.29,
2B,Male,11/14/2013,11/19/2013,4.35,
2B,Male,11/14/2013,11/19/2013,5.8,
2B,Male,11/14/2013,11/19/2013,1.21,
2B,Male,11/14/2013,11/19/2013,2.5,
2B,Male,11/14/2013,11/19/2013,2.69,
2B,Male,11/14/2013,11/19/2013,2.95,
2B,Male,11/14/2013,11/19/2013,6.06,
2B,Male,11/14/2013,11/19/2013,6.3,
2B,Male,11/14/2013,11/19/2013,6.49,
2B,Male,11/14/2013,11/19/2013,6.49,
