CrossName,Gender,Born,Assay.Date,Time,Notes
2BB,Female,11/22/2013,11/25/2013,1.63,
2BB,Female,11/22/2013,11/25/2013,2.17,
2BB,Female,11/22/2013,11/25/2013,2.96,
2BB,Female,11/22/2013,11/25/2013,3.47,
2BB,Female,11/22/2013,11/25/2013,4.13,
2BB,Female,11/22/2013,11/25/2013,5.22,
2BB,Female,11/22/2013,11/25/2013,6.38,
2BB,Female,11/22/2013,11/25/2013,7.12,
2BB,Female,11/22/2013,11/25/2013,7.77,
2BB,Female,11/22/2013,11/25/2013,8.63,
2BB,Female,11/22/2013,11/25/2013,3.71,
2BB,Female,11/22/2013,11/25/2013,5.04,
2BB,Female,11/22/2013,11/25/2013,5.4,
2BB,Female,11/22/2013,11/25/2013,7.29,
2BB,Female,11/22/2013,11/25/2013,8.1,
2BB,Female,11/22/2013,11/25/2013,8.46,
2BB,Female,11/22/2013,11/25/2013,8.85,
2BB,Female,11/22/2013,11/25/2013,12.68,
2BB,Female,11/22/2013,11/25/2013,18.47,
2BB,Female,11/22/2013,11/25/2013,19.51,
2BB,Female,11/22/2013,11/25/2013,2.68,
2BB,Female,11/22/2013,11/25/2013,3.76,
2BB,Female,11/22/2013,11/25/2013,5.16,
2BB,Female,11/22/2013,11/25/2013,5.66,
2BB,Female,11/22/2013,11/25/2013,5.94,
2BB,Female,11/22/2013,11/25/2013,7.37,
2BB,Female,11/22/2013,11/25/2013,7.88,
2BB,Female,11/22/2013,11/25/2013,8.3,
2BB,Female,11/22/2013,11/25/2013,9.12,
2BB,Female,11/22/2013,11/25/2013,22.54,
2BB,Female,11/22/2013,11/25/2013,3.12,
2BB,Female,11/22/2013,11/25/2013,3.71,
2BB,Female,11/22/2013,11/25/2013,5.34,
2BB,Female,11/22/2013,11/25/2013,6.42,
2BB,Female,11/22/2013,11/25/2013,6.95,
2BB,Female,11/22/2013,11/25/2013,7.64,
2BB,Female,11/22/2013,11/25/2013,12.57,
2BB,Female,11/22/2013,11/25/2013,13.05,
2BB,Male,11/22/2013,11/25/2013,1.97,
2BB,Male,11/22/2013,11/25/2013,4.05,
2BB,Male,11/22/2013,11/25/2013,6.51,
2BB,Male,11/22/2013,11/25/2013,8.26,
2BB,Male,11/22/2013,11/25/2013,11.64,
2BB,Male,11/22/2013,11/25/2013,32.52,
2BB,Male,11/22/2013,11/25/2013,45.54,
2BB,Male,11/22/2013,11/25/2013,3.01,
2BB,Male,11/22/2013,11/25/2013,3.51,
2BB,Male,11/22/2013,11/25/2013,3.98,
2BB,Male,11/22/2013,11/25/2013,6.21,
2BB,Male,11/22/2013,11/25/2013,7.88,
2BB,Male,11/22/2013,11/25/2013,9.22,
2CC,Male,11/22/2013,11/25/2013,1.2,
2CC,Male,11/22/2013,11/25/2013,1.92,
2CC,Male,11/22/2013,11/25/2013,2.46,
2CC,Male,11/22/2013,11/25/2013,2.85,
2CC,Male,11/22/2013,11/25/2013,3.9,
2CC,Male,11/22/2013,11/25/2013,6.16,
2CC,Male,11/22/2013,11/25/2013,6.57,
2CC,Male,11/22/2013,11/25/2013,9.63,
2CC,Male,11/22/2013,11/25/2013,21.31,
2CC,Male,11/22/2013,11/25/2013,9.93,
2CC,Male,11/22/2013,11/25/2013,2.43,
2CC,Male,11/22/2013,11/25/2013,3.83,
2CC,Male,11/22/2013,11/25/2013,4.74,
2CC,Male,11/22/2013,11/25/2013,4.46,
2CC,Male,11/22/2013,11/25/2013,5.16,
2CC,Male,11/22/2013,11/25/2013,5.56,
2CC,Male,11/22/2013,11/25/2013,5.89,
2CC,Male,11/22/2013,11/25/2013,6.3,
2CC,Male,11/22/2013,11/25/2013,6.79,
2CC,Male,11/22/2013,11/25/2013,9.3,
2CC,Male,11/22/2013,11/25/2013,2.73,
2CC,Male,11/22/2013,11/25/2013,4.2,
2CC,Male,11/22/2013,11/25/2013,4.56,
2CC,Male,11/22/2013,11/25/2013,5.01,
2CC,Male,11/22/2013,11/25/2013,5.44,
2CC,Male,11/22/2013,11/25/2013,5.71,
2CC,Male,11/22/2013,11/25/2013,6.06,
2CC,Male,11/22/2013,11/25/2013,6.5,
2CC,Male,11/22/2013,11/25/2013,7.27,
2CC,Male,11/22/2013,11/25/2013,14.7,
2CC,Male,11/22/2013,11/25/2013,1.23,
2CC,Male,11/22/2013,11/25/2013,2.74,
2CC,Male,11/22/2013,11/25/2013,3.52,
2CC,Male,11/22/2013,11/25/2013,4.15,
2CC,Male,11/22/2013,11/25/2013,4.53,
2CC,Male,11/22/2013,11/25/2013,6.08,
2CC,Male,11/22/2013,11/25/2013,7.27,
2CC,Male,11/22/2013,11/25/2013,7.65,
2CC,Male,11/22/2013,11/25/2013,9.38,
2CC,Male,11/22/2013,11/25/2013,10.07,
2CC,Male,11/22/2013,11/26/2013,1.12,
2CC,Male,11/22/2013,11/26/2013,1.81,
2CC,Male,11/22/2013,11/26/2013,2.26,
2CC,Male,11/22/2013,11/26/2013,2.55,
2CC,Male,11/22/2013,11/26/2013,2.84,
2CC,Male,11/22/2013,11/26/2013,3.48,
2CC,Male,11/22/2013,11/26/2013,4.48,
2CC,Male,11/22/2013,11/26/2013,4.73,
2CC,Male,11/22/2013,11/26/2013,4.92,
2CC,Male,11/22/2013,11/26/2013,5.09,
2CC,Female,11/22/2013,11/26/2013,2.34,
2CC,Female,11/22/2013,11/26/2013,2.65,
2CC,Female,11/22/2013,11/26/2013,3.76,
2CC,Female,11/22/2013,11/26/2013,4.23,
2CC,Female,11/22/2013,11/26/2013,4.66,
2CC,Female,11/22/2013,11/26/2013,5.2,
2CC,Female,11/22/2013,11/26/2013,7.7,
2CC,Female,11/22/2013,11/26/2013,12.75,
2CC,Female,11/22/2013,11/26/2013,16.65,
2CC,Female,11/22/2013,11/26/2013,300,x
2CC,Female,11/22/2013,11/26/2013,0.98,
2CC,Female,11/22/2013,11/26/2013,1.47,
2CC,Female,11/22/2013,11/26/2013,3.34,
2CC,Female,11/22/2013,11/26/2013,5.13,
2CC,Female,11/22/2013,11/26/2013,5.37,
2CC,Female,11/22/2013,11/26/2013,6.95,
2CC,Female,11/22/2013,11/26/2013,12.46,
2CC,Female,11/22/2013,11/26/2013,17.2,
2CC,Female,11/22/2013,11/26/2013,18.75,
2CC,Female,11/22/2013,11/26/2013,47.04,
2CC,Female,11/22/2013,11/26/2013,1.09,
2CC,Female,11/22/2013,11/26/2013,2.97,
2CC,Female,11/22/2013,11/26/2013,5.27,
2CC,Female,11/22/2013,11/26/2013,5.92,
2CC,Female,11/22/2013,11/26/2013,7.78,
2CC,Female,11/22/2013,11/26/2013,10.64,
2CC,Female,11/22/2013,11/26/2013,35.64,
2CC,Female,11/22/2013,11/26/2013,5.41,
2CC,Female,11/22/2013,11/26/2013,8.11,
2CC,Female,11/22/2013,11/26/2013,8.41,
2CC,Female,11/22/2013,11/26/2013,21.39,
2CC,Female,11/22/2013,11/26/2013,300,x
2CC,Female,11/22/2013,11/26/2013,300,x
2DD,Male,11/22/2013,11/26/2013,1.13,
2DD,Male,11/22/2013,11/26/2013,1.82,
2DD,Male,11/22/2013,11/26/2013,2.67,
2DD,Male,11/22/2013,11/26/2013,3.02,
2DD,Male,11/22/2013,11/26/2013,3.3,
2DD,Male,11/22/2013,11/26/2013,4.91,
2DD,Male,11/22/2013,11/26/2013,7.6,
2DD,Male,11/22/2013,11/26/2013,9.82,
2DD,Female,11/22/2013,11/26/2013,2.75,
2DD,Female,11/22/2013,11/26/2013,3.13,
2DD,Female,11/22/2013,11/26/2013,3.6,
2DD,Female,11/22/2013,11/26/2013,3.87,
2DD,Female,11/22/2013,11/26/2013,6.05,
2DD,Female,11/22/2013,11/26/2013,7.17,
2DD,Female,11/22/2013,11/26/2013,7.8,
2DD,Female,11/22/2013,11/26/2013,8.75,
2DD,Female,11/22/2013,11/26/2013,10.52,
2DD,Female,11/22/2013,11/26/2013,11.87,
2DD,Female,11/22/2013,11/26/2013,2.21,
2DD,Female,11/22/2013,11/26/2013,2.44,
2DD,Female,11/22/2013,11/26/2013,3.32,
2DD,Female,11/22/2013,11/26/2013,4.88,
2DD,Female,11/22/2013,11/26/2013,5.19,
2DD,Female,11/22/2013,11/26/2013,5.45,
2DD,Female,11/22/2013,11/26/2013,5.75,
2DD,Female,11/22/2013,11/26/2013,6.02,
2DD,Female,11/22/2013,11/26/2013,12.92,
2DD,Female,11/22/2013,11/26/2013,20.38,
2DD,Female,11/22/2013,11/26/2013,2.41,
2DD,Female,11/22/2013,11/26/2013,3.7,
2DD,Female,11/22/2013,11/26/2013,4.03,
2DD,Female,11/22/2013,11/26/2013,4.8,
2DD,Female,11/22/2013,11/26/2013,5.65,
2DD,Female,11/22/2013,11/26/2013,6.29,
2DD,Female,11/22/2013,11/26/2013,6.61,
2DD,Female,11/22/2013,11/26/2013,7.07,
2DD,Female,11/22/2013,11/26/2013,8.83,
2DD,Female,11/22/2013,11/26/2013,11.62,
2DD,Female,11/22/2013,11/26/2013,1.49,
2DD,Female,11/22/2013,11/26/2013,3.02,
2DD,Female,11/22/2013,11/26/2013,5.11,
2DD,Female,11/22/2013,11/26/2013,5.96,
2DD,Female,11/22/2013,11/26/2013,6.27,
2DD,Female,11/22/2013,11/26/2013,12.76,
2DD,Female,11/22/2013,11/26/2013,12.99,
2CC,Female,11/22/2013,11/26/2013,2.92,
2CC,Female,11/22/2013,11/26/2013,4.31,
2CC,Female,11/22/2013,11/26/2013,5.24,
2CC,Female,11/22/2013,11/26/2013,5.59,
2CC,Female,11/22/2013,11/26/2013,6.21,
2CC,Female,11/22/2013,11/26/2013,7.86,
2CC,Female,11/22/2013,11/26/2013,11.09,
2CC,Female,11/22/2013,11/26/2013,15.22,
2CC,Female,11/22/2013,11/26/2013,21.97,
2CC,Female,11/22/2013,11/26/2013,25.91,
2CC,Female,11/22/2013,11/26/2013,2.72,
2CC,Female,11/22/2013,11/26/2013,3.27,
2CC,Female,11/22/2013,11/26/2013,3.76,
2CC,Female,11/22/2013,11/26/2013,4.07,
2CC,Female,11/22/2013,11/26/2013,4.57,
2CC,Female,11/22/2013,11/26/2013,5.32,
2CC,Female,11/22/2013,11/26/2013,13.67,
2CC,Female,11/22/2013,11/26/2013,15.01,
2CC,Female,11/22/2013,11/26/2013,35.43,
2CC,Female,11/22/2013,11/26/2013,87.07,
2CC,Female,11/22/2013,11/26/2013,2.56,
2CC,Female,11/22/2013,11/26/2013,2.95,
2CC,Female,11/22/2013,11/26/2013,4.07,
2CC,Female,11/22/2013,11/26/2013,5.66,
2CC,Female,11/22/2013,11/26/2013,5.93,
2CC,Female,11/22/2013,11/26/2013,6.59,
2CC,Female,11/22/2013,11/26/2013,7.96,
2CC,Female,11/22/2013,11/26/2013,10.49,
2CC,Female,11/22/2013,11/26/2013,18.64,
2CC,Female,11/22/2013,11/26/2013,300,x
2DD,Female,11/22/2013,11/26/2013,2.95,
2DD,Female,11/22/2013,11/26/2013,3.58,
2DD,Female,11/22/2013,11/26/2013,4.76,
2DD,Female,11/22/2013,11/26/2013,5.33,
2DD,Female,11/22/2013,11/26/2013,6.18,
2DD,Female,11/22/2013,11/26/2013,6.98,
2DD,Female,11/22/2013,11/26/2013,8.3,
2DD,Female,11/22/2013,11/26/2013,9.6,
2DD,Male,11/22/2013,11/26/2013,2.08,
2DD,Male,11/22/2013,11/26/2013,2.39,
2DD,Male,11/22/2013,11/26/2013,2.98,
2DD,Male,11/22/2013,11/26/2013,4.41,
2DD,Male,11/22/2013,11/26/2013,6.08,
2DD,Male,11/22/2013,11/26/2013,6.5,
2DD,Male,11/22/2013,11/26/2013,6.95,
2DD,Male,11/22/2013,11/26/2013,10.71,
2DD,Male,11/22/2013,11/26/2013,10.95,
2DD,Male,11/22/2013,11/26/2013,15.51,
2DD,Male,11/22/2013,11/26/2013,2.38,
2DD,Male,11/22/2013,11/26/2013,2.68,
2DD,Male,11/22/2013,11/26/2013,2.91,
2DD,Male,11/22/2013,11/26/2013,3.28,
2DD,Male,11/22/2013,11/26/2013,3.52,
2DD,Male,11/22/2013,11/26/2013,3.9,
2DD,Male,11/22/2013,11/26/2013,4.18,
2DD,Male,11/22/2013,11/26/2013,4.42,
2DD,Male,11/22/2013,11/26/2013,5.12,
2DD,Male,11/22/2013,11/26/2013,5.55,
2DD,Male,11/22/2013,11/26/2013,3.06,
2DD,Male,11/22/2013,11/26/2013,3.39,
2DD,Male,11/22/2013,11/26/2013,3.85,
2DD,Male,11/22/2013,11/26/2013,4.17,
2DD,Male,11/22/2013,11/26/2013,4.39,
2DD,Male,11/22/2013,11/26/2013,4.75,
2DD,Male,11/22/2013,11/26/2013,5.01,
2DD,Male,11/22/2013,11/26/2013,5.31,
2DD,Male,11/22/2013,11/26/2013,5.73,
2DD,Male,11/22/2013,11/26/2013,6.35,
2DD,Male,11/22/2013,11/26/2013,2.29,
2DD,Male,11/22/2013,11/26/2013,2.67,
2DD,Male,11/22/2013,11/26/2013,2.99,
2DD,Male,11/22/2013,11/26/2013,3.22,
2DD,Male,11/22/2013,11/26/2013,3.5,
2DD,Male,11/22/2013,11/26/2013,3.82,
2DD,Male,11/22/2013,11/26/2013,4.05,
2DD,Male,11/22/2013,11/26/2013,4.48,
2DD,Male,11/22/2013,11/26/2013,6.57,
2DD,Male,11/22/2013,11/26/2013,9.69,
Y1,Female,11/24/2013,11/26/2013,3.39,
Y1,Female,11/24/2013,11/26/2013,4.96,
Y1,Female,11/24/2013,11/26/2013,6.46,
Y1,Female,11/24/2013,11/26/2013,6.8,
Y1,Female,11/24/2013,11/26/2013,7.79,
Y1,Female,11/24/2013,11/26/2013,8.96,
2FF,Male,11/22/2013,11/26/2013,1.25,
2FF,Male,11/22/2013,11/26/2013,1.62,
2FF,Male,11/22/2013,11/26/2013,2.69,
2FF,Male,11/22/2013,11/26/2013,3.32,
2FF,Male,11/22/2013,11/26/2013,3.74,
2FF,Male,11/22/2013,11/26/2013,5.55,
2FF,Male,11/22/2013,11/26/2013,9.73,
2FF,Male,11/22/2013,11/26/2013,19.86,
2FF,Male,11/22/2013,11/26/2013,1.45,
2FF,Male,11/22/2013,11/26/2013,2.42,
2FF,Male,11/22/2013,11/26/2013,2.79,
2FF,Male,11/22/2013,11/26/2013,3.1,
2FF,Male,11/22/2013,11/26/2013,3.42,
2FF,Male,11/22/2013,11/26/2013,3.76,
2FF,Male,11/22/2013,11/26/2013,4.19,
2FF,Male,11/22/2013,11/26/2013,4.86,
2FF,Male,11/22/2013,11/26/2013,5.22,
2FF,Male,11/22/2013,11/26/2013,5.69,
2FF,Male,11/22/2013,11/26/2013,2.56,
2FF,Male,11/22/2013,11/26/2013,2.79,
2FF,Male,11/22/2013,11/26/2013,3.03,
2FF,Male,11/22/2013,11/26/2013,3.28,
2FF,Male,11/22/2013,11/26/2013,3.47,
2FF,Male,11/22/2013,11/26/2013,4.22,
2FF,Male,11/22/2013,11/26/2013,4.62,
2FF,Male,11/22/2013,11/26/2013,4.93,
2FF,Male,11/22/2013,11/26/2013,5.26,
2FF,Male,11/22/2013,11/26/2013,6.32,
2FF,Male,11/22/2013,11/26/2013,1.56,
2FF,Male,11/22/2013,11/26/2013,2.13,
2FF,Male,11/22/2013,11/26/2013,2.77,
2FF,Male,11/22/2013,11/26/2013,3.09,
2FF,Male,11/22/2013,11/26/2013,3.37,
2FF,Male,11/22/2013,11/26/2013,3.69,
2FF,Male,11/22/2013,11/26/2013,4.83,
2FF,Male,11/22/2013,11/26/2013,5.14,
2FF,Male,11/22/2013,11/26/2013,5.54,
2FF,Male,11/22/2013,11/26/2013,5.86,
2FF,Male,11/22/2013,11/26/2013,1.78,
2FF,Male,11/22/2013,11/26/2013,2.42,
2FF,Male,11/22/2013,11/26/2013,2.83,
2FF,Male,11/22/2013,11/26/2013,3.12,
2FF,Male,11/22/2013,11/26/2013,3.45,
2FF,Male,11/22/2013,11/26/2013,3.87,
2FF,Male,11/22/2013,11/26/2013,4.54,
2FF,Male,11/22/2013,11/26/2013,5.16,
2FF,Male,11/22/2013,11/26/2013,5.61,
2FF,Male,11/22/2013,11/26/2013,6.99,
2FF,Male,11/22/2013,11/26/2013,2.68,
2FF,Male,11/22/2013,11/26/2013,2.93,
2FF,Male,11/22/2013,11/26/2013,3.17,
2FF,Male,11/22/2013,11/26/2013,3.46,
2FF,Male,11/22/2013,11/26/2013,3.86,
2FF,Male,11/22/2013,11/26/2013,4.12,
2FF,Male,11/22/2013,11/26/2013,4.43,
2FF,Male,11/22/2013,11/26/2013,5.17,
2EE,Female,11/22/2013,11/26/2013,3.68,
2EE,Female,11/22/2013,11/26/2013,4.08,
2EE,Female,11/22/2013,11/26/2013,4.76,
2EE,Female,11/22/2013,11/26/2013,5.1,
2EE,Female,11/22/2013,11/26/2013,5.56,
2EE,Female,11/22/2013,11/26/2013,5.95,
2EE,Female,11/22/2013,11/26/2013,6.39,
2EE,Female,11/22/2013,11/26/2013,6.76,
2EE,Female,11/22/2013,11/26/2013,7.16,
2EE,Female,11/22/2013,11/26/2013,14.99,
2EE,Female,11/22/2013,11/26/2013,2.01,
2EE,Female,11/22/2013,11/26/2013,3.45,
2EE,Female,11/22/2013,11/26/2013,4.31,
2EE,Female,11/22/2013,11/26/2013,4.62,
2EE,Female,11/22/2013,11/26/2013,5,
2EE,Female,11/22/2013,11/26/2013,5.31,
2EE,Female,11/22/2013,11/26/2013,5.57,
2EE,Female,11/22/2013,11/26/2013,7.33,
2EE,Female,11/22/2013,11/26/2013,9.71,
2EE,Female,11/22/2013,11/26/2013,15.77,
2EE,Female,11/22/2013,11/26/2013,4.11,
2EE,Female,11/22/2013,11/26/2013,4.56,
2EE,Female,11/22/2013,11/26/2013,5.32,
2EE,Female,11/22/2013,11/26/2013,6.05,
2EE,Female,11/22/2013,11/26/2013,6.33,
2EE,Female,11/22/2013,11/26/2013,7.12,
2EE,Female,11/22/2013,11/26/2013,7.4,
2EE,Female,11/22/2013,11/26/2013,8.11,
2EE,Female,11/22/2013,11/26/2013,12.77,
2EE,Female,11/22/2013,11/26/2013,13.57,
2EE,Female,11/22/2013,11/26/2013,1.33,
2EE,Female,11/22/2013,11/26/2013,2.39,
2EE,Female,11/22/2013,11/26/2013,4.06,
2EE,Female,11/22/2013,11/26/2013,5.27,
2EE,Female,11/22/2013,11/26/2013,6.05,
2EE,Female,11/22/2013,11/26/2013,6.95,
2EE,Female,11/22/2013,11/26/2013,9,
2EE,Female,11/22/2013,11/26/2013,11.95,
2EE,Female,11/22/2013,11/26/2013,18.12,
2EE,Female,11/22/2013,11/26/2013,18.41,
2FF,Female,11/22/2013,11/26/2013,3.28,
2FF,Female,11/22/2013,11/26/2013,3.67,
2FF,Female,11/22/2013,11/26/2013,4.12,
2FF,Female,11/22/2013,11/26/2013,4.8,
2FF,Female,11/22/2013,11/26/2013,5.42,
2FF,Female,11/22/2013,11/26/2013,5.97,
2FF,Female,11/22/2013,11/26/2013,6.29,
2FF,Female,11/22/2013,11/26/2013,6.75,
2FF,Female,11/22/2013,11/26/2013,7.93,
2FF,Female,11/22/2013,11/26/2013,10.94,
2FF,Female,11/22/2013,11/26/2013,1.34,
2FF,Female,11/22/2013,11/26/2013,2.55,
2FF,Female,11/22/2013,11/26/2013,3.46,
2FF,Female,11/22/2013,11/26/2013,3.96,
2FF,Female,11/22/2013,11/26/2013,4.71,
2FF,Female,11/22/2013,11/26/2013,4.98,
2FF,Female,11/22/2013,11/26/2013,5.41,
2FF,Female,11/22/2013,11/26/2013,5.83,
2FF,Female,11/22/2013,11/26/2013,6.16,
2FF,Female,11/22/2013,11/26/2013,16.41,
2FF,Female,11/22/2013,11/26/2013,2.22,
2FF,Female,11/22/2013,11/26/2013,4.56,
2FF,Female,11/22/2013,11/26/2013,5.47,
2FF,Female,11/22/2013,11/26/2013,6.3,
2FF,Female,11/22/2013,11/26/2013,6.61,
2FF,Female,11/22/2013,11/26/2013,7.11,
2FF,Female,11/22/2013,11/26/2013,7.68,
2FF,Female,11/22/2013,11/26/2013,9.43,
2FF,Female,11/22/2013,11/26/2013,9.97,
2FF,Female,11/22/2013,11/26/2013,11.65,
2FF,Female,11/22/2013,11/26/2013,3.88,
2FF,Female,11/22/2013,11/26/2013,4.54,
2FF,Female,11/22/2013,11/26/2013,4.92,
2FF,Female,11/22/2013,11/26/2013,5.25,
2FF,Female,11/22/2013,11/26/2013,5.52,
2FF,Female,11/22/2013,11/26/2013,5.97,
2FF,Female,11/22/2013,11/26/2013,6.4,
2FF,Female,11/22/2013,11/26/2013,6.75,
2FF,Female,11/22/2013,11/26/2013,7.05,
2FF,Female,11/22/2013,11/26/2013,18.7,
2FF,Female,11/22/2013,11/26/2013,2.36,
2FF,Female,11/22/2013,11/26/2013,2.63,
2FF,Female,11/22/2013,11/26/2013,2.94,
2FF,Female,11/22/2013,11/26/2013,3.17,
2FF,Female,11/22/2013,11/26/2013,3.42,
2FF,Female,11/22/2013,11/26/2013,4.72,
2FF,Female,11/22/2013,11/26/2013,4.97,
2FF,Female,11/22/2013,11/26/2013,8.34,
3A,Male,11/24/2013,11/26/2013,1.73,
3A,Male,11/24/2013,11/26/2013,3.24,
3A,Male,11/24/2013,11/26/2013,3.52,
3A,Male,11/24/2013,11/26/2013,4.01,
3A,Male,11/24/2013,11/26/2013,4.42,
3A,Male,11/24/2013,11/26/2013,6.03,
3A,Male,11/24/2013,11/26/2013,7.89,
3A,Female,11/24/2013,11/26/2013,3.31,
3A,Female,11/24/2013,11/26/2013,3.79,
3A,Female,11/24/2013,11/26/2013,4.23,
3A,Female,11/24/2013,11/26/2013,4.81,
3A,Female,11/24/2013,11/26/2013,5.12,
3A,Female,11/24/2013,11/26/2013,5.46,
3A,Female,11/24/2013,11/26/2013,5.71,
3A,Female,11/24/2013,11/26/2013,6.02,
3A,Female,11/24/2013,11/26/2013,6.41,
3A,Female,11/24/2013,11/26/2013,12.47,
Y1,Male,11/24/2013,11/26/2013,4.06,
Y1,Male,11/24/2013,11/26/2013,4.44,
Y1,Male,11/24/2013,11/26/2013,4.69,
Y1,Male,11/24/2013,11/26/2013,5.03,
Y1,Male,11/24/2013,11/26/2013,5.4,
Y1,Male,11/24/2013,11/26/2013,5.7,
Y1,Male,11/24/2013,11/26/2013,6.6,
Y1,Male,11/24/2013,11/26/2013,10.87,
Y1,Male,11/24/2013,11/26/2013,3.48,
Y1,Male,11/24/2013,11/26/2013,4.02,
Y1,Male,11/24/2013,11/26/2013,4.35,
Y1,Male,11/24/2013,11/26/2013,5,
Y1,Male,11/24/2013,11/26/2013,5.42,
Y1,Male,11/24/2013,11/26/2013,5.98,
Y1,Male,11/24/2013,11/26/2013,7.69,
Y1,Male,11/24/2013,11/26/2013,28.12,
